Order ID,Category,Gender,Product,Size,Color,Quantity Ordered,Price each,Order Date,Purchase Address
50393,Shoes,F,Ankle Boots,42,green,1,119.99,11/12/2019 13:46,"Schoolstraat 97, 1098VM Deventer"
50394,Accessories,NA,Shoe care,NA,NA,1,8.99,28/12/2019 12:47,"Lindenlaan 60, 1091RF Deventer"
50395,Bags,F,Shopper,NA,white,1,79.99,21/12/2019 20:04,"Parallelweg 74, 1049OP Dordrecht"
50396,Shoes,M,Combat,39,black,1,119.99,25/12/2019 19:47,"Kerkplein 55, 1052RJ Tilburg"
50397,Shoes,F,Wedges,38,white,1,69.95,13/12/2019 15:37,"Rozenstraat 27, 1036EC Amsterdam"
50398,Shoes,M,Combat,38,beige,1,119.99,22/12/2019 14:48,"Rijksweg 13, 1076IP Zaandam"
50399,Shoes,F,Wedges,37,black,1,69.95,13/12/2019 08:14,"Beukenlaan 38, 1028CU Den Haag"
50399,Bags,F,Handbag,NA,black,1,99.99,13/12/2019 08:14,"Beukenlaan 38, 1028CU Den Haag"
50400,Shoes,F,Sneakers,37,beige,1,99.99,07/12/2019 15:56,"Julianalaan 78, 1040RD 's-Hertogenbosch"
50400,Accessories,F,Scarf,NA,brown,1,24.99,07/12/2019 15:56,"Julianalaan 78, 1040RD 's-Hertogenbosch"
50401,Shoes,F,Pumps,38,multicolor,1,89.99,31/12/2019 20:47,"Dorpsstraat 3, 1094MC Ede"
50401,Shoes,F,Pumps,39,multicolor,1,89.99,31/12/2019 20:47,"Dorpsstraat 3, 1094MC Ede"
50402,Shoes,M,Combat,37,beige,1,119.99,31/12/2019 16:29,"Tuinstraat 9, 1041GT Leiden"
50403,Shoes,F,Sandals,38,brown,1,49.99,14/12/2019 15:49,"Prins Beatrixstraat 26, 1022SN Arnhem"
50403,Shoes,F,Sneakers,38,gold,1,99.99,14/12/2019 15:49,"Prins Beatrixstraat 26, 1022SN Arnhem"
50404,Shoes,F,Sneakers,40,brown,1,99.99,16/12/2019 11:45,"Margrietstraat 63, 1095KU Arnhem"
50404,Shoes,F,Pumps,40,brown,1,89.99,16/12/2019 11:45,"Margrietstraat 63, 1095KU Arnhem"
50405,Shoes,F,Calf Boots,38,black,1,149.99,25/12/2019 13:50,"Nijverheidsweg 40, 1081AT Dordrecht"
50406,Shoes,M,Sandals,38,brown,1,49.99,12/12/2019 20:04,"Kerkplein 92, 1093LB Enschede"
50407,Shoes,M,Combat,39,grey,1,119.99,08/12/2019 14:35,"Hoofdstraat 41, 1053IF Leiden"
50408,Bags,M,Shoulderbag,NA,grey,1,79.99,24/12/2019 09:44,"Stationsweg 72, 1056UO Groningen"
50409,Accessories,F,Gloves,NA,white,1,14.99,30/12/2019 13:09,"Leliestraat 24, 1034OU Den Haag"
50410,Accessories,M,Scarf,NA,brown,1,24.99,13/12/2019 13:33,"Julianalaan 84, 1053KS Zoetermeer"
50411,Bags,M,Backpack,NA,red,1,59.99,09/12/2019 11:11,"Molenstraat 59, 1012RW Eindhoven"
50412,Shoes,F,Ankle Boots,41,multicolor,1,119.99,02/12/2019 17:16,"Industrieweg 53, 1071EU Den Haag"
50413,Shoes,F,Sneakers,38,multicolor,1,99.99,16/12/2019 19:56,"Esdoornstraat 72, 1004RI Eindhoven"
50413,Shoes,F,Ballerinas,38,multicolor,1,79.95,16/12/2019 19:56,"Esdoornstraat 72, 1004RI Eindhoven"
50414,Shoes,F,Ankle Boots,40,silver,1,119.99,03/12/2019 16:53,"Parklaan 28, 1020OY Rotterdam"
50415,Shoes,F,Ballerinas,39,black,1,79.95,17/12/2019 21:03,"Kruisstraat 91, 1040UJ Delft"
50416,Accessories,F,Scarf,NA,grey,1,24.99,15/12/2019 07:07,"Kerklaan 64, 1084WZ Groningen"
50417,Bags,F,Laptopbag,NA,grey,1,99.99,10/12/2019 00:13,"Irenestraat 11, 1061MG Amsterdam"
50418,Shoes,M,Boat shoes,42,black,1,59.99,30/12/2019 13:30,"Tuinstraat 57, 1099PI Eindhoven"
50419,Shoes,F,Ankle Boots,41,multicolor,1,119.99,19/12/2019 22:15,"Stationsplein 36, 1019BC Arnhem"
50420,Shoes,F,Ankle Boots,40,multicolor,1,119.99,23/12/2019 20:35,"Beukenlaan 12, 1083YA Emmen"
50420,Shoes,F,Ankle Boots,40,red,2,119.99,23/12/2019 20:35,"Beukenlaan 12, 1083YA Emmen"
50421,Shoes,M,Combat,37,grey,1,119.99,04/12/2019 19:29,"Sportlaan 34, 1079BG Den Haag"
50422,Shoes,M,Boots,38,white,1,119.99,28/12/2019 21:00,"Kievitstraat 32, 1080OR Den Haag"
50423,Shoes,M,Sneakers,39,multicolor,1,99.99,17/12/2019 00:03,"Frans Halsstraat 67, 1026ZN Amsterdam"
50423,Shoes,M,Combat,39,grey,1,119.99,17/12/2019 00:03,"Frans Halsstraat 67, 1026ZN Amsterdam"
50424,Bags,F,Laptopbag,NA,brown,1,99.99,21/12/2019 11:50,"Kerkplein 96, 1027CF Leeuwarden"
50425,Accessories,F,Belt,NA,pink,1,29.99,01/12/2019 09:26,"Meidoornlaan 15, 1074QR Amsterdam"
50426,Shoes,M,Boots,36,beige,1,119.99,27/12/2019 14:44,"Prins Bernhardstraat 92, 1084UZ Rotterdam"
50426,Shoes,M,Boots,36,grey,1,119.99,27/12/2019 14:44,"Prins Bernhardstraat 92, 1084UZ Rotterdam"
50427,Shoes,F,Sneakers,42,grey,1,99.99,18/12/2019 15:34,"Meidoornstraat 84, 1055FR 's-Hertogenbosch"
50428,Shoes,F,Calf Boots,42,beige,1,149.99,24/12/2019 21:17,"Eikenlaan 13, 1096QL Utrecht"
50429,Shoes,F,Ballerinas,39,brown,1,79.95,21/12/2019 19:12,"Raadhuisstraat 37, 1027VG Apeldoorn"
50429,Shoes,F,Pumps,39,white,1,89.99,21/12/2019 19:12,"Raadhuisstraat 37, 1027VG Apeldoorn"
50430,Shoes,F,Calf Boots,37,white,1,149.99,24/12/2019 19:53,"Industrieweg 72, 1056FY Den Haag"
50431,Accessories,M,Scarf,NA,beige,1,24.99,04/12/2019 18:26,"Schoolstraat 78, 1072MA Amsterdam"
50432,Shoes,F,Ballerinas,37,beige,1,79.95,16/12/2019 21:16,"Prins Hendrikstraat 89, 1052XQ Utrecht"
50432,Shoes,F,Ballerinas,36,beige,1,79.95,16/12/2019 21:16,"Prins Hendrikstraat 89, 1052XQ Utrecht"
50433,Accessories,NA,Shoe care,NA,NA,2,8.99,22/12/2019 13:56,"Parklaan 57, 1018HB Amsterdam"
50434,Shoes,F,Pumps,37,brown,1,89.99,30/12/2019 06:39,"Irenestraat 79, 1017VJ Den Haag"
50435,Shoes,M,Combat,37,white,1,119.99,21/12/2019 19:57,"Prins Bernhardstraat 41, 1079OI Groningen"
50435,Shoes,M,Boots,37,grey,1,119.99,21/12/2019 19:57,"Prins Bernhardstraat 41, 1079OI Groningen"
50436,Shoes,F,Calf Boots,35,brown,1,149.99,25/12/2019 19:33,"Julianalaan 78, 1050RK Haarlem"
50436,Shoes,F,Calf Boots,36,brown,1,149.99,25/12/2019 19:33,"Julianalaan 78, 1050RK Haarlem"
50437,Bags,M,Backpack,NA,beige,1,59.99,05/12/2019 00:08,"Meidoornstraat 33, 1093PW Leiden"
50438,Shoes,F,Sneakers,36,black,1,99.99,05/12/2019 20:58,"Leeuwerikstraat 46, 1023KS Den Haag"
50439,Bags,F,Shopper,NA,beige,1,79.99,21/12/2019 10:12,"Tuinstraat 88, 1044EG Venlo"
50440,Shoes,F,Calf Boots,38,beige,1,149.99,18/12/2019 21:12,"Sportlaan 41, 1037YC Amsterdam"
50440,Shoes,F,Wedges,38,beige,1,69.95,18/12/2019 21:12,"Sportlaan 41, 1037YC Amsterdam"
50441,Shoes,F,Ankle Boots,39,black,1,119.99,31/12/2019 23:42,"Prins Hendrikstraat 52, 1031MQ Den Haag"
50441,Bags,F,Clutch,NA,pink,1,39.99,31/12/2019 23:42,"Prins Hendrikstraat 52, 1031MQ Den Haag"
50442,Accessories,M,Scarf,NA,brown,1,24.99,03/12/2019 20:55,"Kerkplein 15, 1038NE Enschede"
50443,Shoes,M,Boots,41,black,1,119.99,01/12/2019 20:43,"Kerkweg 85, 1029VU Deventer"
50444,Bags,M,Backpack,NA,grey,1,59.99,18/12/2019 22:13,"Kievitstraat 66, 1053MQ Rotterdam"
50444,Accessories,NA,Shoe care,NA,NA,1,8.99,18/12/2019 22:13,"Kievitstraat 66, 1053MQ Rotterdam"
50445,Bags,M,Shoulderbag,NA,grey,1,79.99,02/12/2019 20:25,"Molenstraat 19, 1036SK Arnhem"
50446,Shoes,M,Combat,40,black,1,119.99,14/12/2019 11:22,"Sportlaan 54, 1025PG Nijmegen"
50446,Shoes,M,Boots,40,white,1,119.99,14/12/2019 11:22,"Sportlaan 54, 1025PG Nijmegen"
50447,Accessories,NA,Shoe care,NA,NA,1,8.99,14/12/2019 10:46,"Markt 96, 1018AS Amsterdam"
50448,Shoes,F,Ballerinas,39,brown,1,79.95,24/12/2019 19:02,"Molenstraat 22, 1017HL Venlo"
50449,Shoes,F,Calf Boots,41,brown,1,149.99,22/12/2019 10:53,"Molenstraat 36, 1048MY Zwolle"
50450,Shoes,M,Boots,39,grey,1,119.99,01/12/2019 13:50,"Parallelweg 30, 1014EC Emmen"
50451,Shoes,M,Combat,40,brown,1,119.99,09/12/2019 08:51,"Molenstraat 1, 1048IA Rotterdam"
50452,Accessories,M,Gloves,NA,beige,1,14.99,19/12/2019 13:53,"Dahliastraat 58, 1072WD Amsterdam"
50453,Accessories,M,Scarf,NA,black,1,24.99,05/12/2019 19:52,"Raadhuisplein 48, 1054DE Rotterdam"
50454,Bags,F,Shopper,NA,black,1,79.99,12/12/2019 09:55,"Nijverheidsweg 77, 1007PY Ede"
50455,Shoes,F,Ankle Boots,41,beige,2,119.99,01/01/2020 00:43,"Kerklaan 17, 1098ZG Alphen aan den Rijn"
50456,Shoes,F,Ankle Boots,38,multicolor,1,119.99,09/12/2019 12:16,"Stationsstraat 26, 1041OO Utrecht"
50457,Shoes,M,Flip Flops,35,beige,1,29.99,09/12/2019 21:51,"Dahliastraat 96, 1093PJ Amsterdam"
50457,Bags,M,Shoulderbag,NA,grey,1,79.99,09/12/2019 21:51,"Dahliastraat 96, 1093PJ Amsterdam"
50458,Accessories,F,Scarf,NA,beige,1,24.99,07/12/2019 16:38,"Raadhuisstraat 88, 1025ST Almere"
50459,Accessories,F,Belt,NA,black,1,29.99,11/12/2019 19:08,"Parallelweg 91, 1053PO Den Haag"
50460,Shoes,F,Ankle Boots,39,black,1,119.99,17/12/2019 06:54,"Oranjestraat 37, 1060ZQ Tilburg"
50461,Shoes,F,Calf Boots,39,beige,1,149.99,21/12/2019 16:51,"Prins Bernhardstraat 15, 1086AH Zwolle"
50462,Shoes,F,Pumps,36,black,1,89.99,08/12/2019 20:01,"Kerkpad 63, 1028YI Tilburg"
50462,Shoes,F,Calf Boots,36,black,1,149.99,08/12/2019 20:01,"Kerkpad 63, 1028YI Tilburg"
50463,Bags,M,Backpack,NA,brown,1,59.99,31/12/2019 07:28,"Tuinstraat 35, 1088LZ Amsterdam"
50464,Shoes,M,Loafers,39,white,1,69.99,25/12/2019 08:33,"Kerkweg 39, 1030NA Eindhoven"
50465,Shoes,F,Sneakers,37,black,1,99.99,10/12/2019 04:48,"Kruisstraat 5, 1047KT Enschede"
50465,Shoes,F,Sneakers,37,gold,1,99.99,10/12/2019 04:48,"Kruisstraat 5, 1047KT Enschede"
50466,Accessories,M,Socks,NA,grey,1,7.99,04/12/2019 23:19,"Prins Hendrikstraat 3, 1059PV Almere"
50467,Shoes,F,Pumps,40,green,1,89.99,06/12/2019 17:18,"Hogeweg 72, 1094GI Amsterdam"
50468,Shoes,F,Calf Boots,37,brown,1,149.99,17/12/2019 21:34,"Kruisstraat 12, 1081DQ Alkmaar"
50469,Shoes,M,Boots,41,green,1,119.99,19/12/2019 21:39,"Leliestraat 5, 1033TG Arnhem"
50470,Shoes,F,Sneakers,39,beige,1,99.99,27/12/2019 00:49,"Hoogstraat 14, 1039PH Rotterdam"
50470,Accessories,F,Scarf,NA,brown,1,24.99,27/12/2019 00:49,"Hoogstraat 14, 1039PH Rotterdam"
50471,Shoes,M,Combat,40,grey,1,119.99,19/12/2019 17:19,"Parallelweg 32, 1087TR Amsterdam"
50472,Shoes,M,Combat,40,black,1,119.99,30/12/2019 19:12,"Rozenstraat 58, 1059WO Zoetermeer"
50473,Accessories,M,Wallet,NA,brown,1,19.99,30/12/2019 16:51,"Parallelweg 4, 1056BU Maastricht"
50474,Shoes,F,Ankle Boots,42,black,1,119.99,12/12/2019 18:41,"Berkenlaan 16, 1056SB Breda"
50474,Shoes,F,Ballerinas,42,pink,1,79.95,12/12/2019 18:41,"Berkenlaan 16, 1056SB Breda"
50475,Shoes,M,Boots,41,beige,1,119.99,25/12/2019 11:54,"Nieuweweg 24, 1022UO Tilburg"
50475,Shoes,M,Boat shoes,41,brown,1,59.99,25/12/2019 11:54,"Nieuweweg 24, 1022UO Tilburg"
50476,Accessories,NA,Shoe care,NA,NA,1,8.99,20/12/2019 19:58,"Kievitstraat 80, 1091EA Den Haag"
50477,Shoes,F,Ankle Boots,36,black,1,119.99,28/12/2019 21:32,"Stationsweg 36, 1046FD Utrecht"
50477,Bags,F,Clutch,NA,black,1,39.99,28/12/2019 21:32,"Stationsweg 36, 1046FD Utrecht"
50478,Bags,M,Shoulderbag,NA,beige,1,79.99,19/12/2019 13:21,"Rozenstraat 20, 1047VG Rotterdam"
50479,Shoes,F,Ankle Boots,39,brown,1,119.99,17/12/2019 09:17,"Industrieweg 29, 1044XW Eindhoven"
50479,Bags,F,Shopper,NA,brown,1,79.99,17/12/2019 09:17,"Industrieweg 29, 1044XW Eindhoven"
50480,Shoes,F,Calf Boots,35,black,1,149.99,20/12/2019 13:49,"Stationsplein 96, 1006IW Amsterdam"
50481,Shoes,M,Sandals,40,brown,1,49.99,14/12/2019 20:08,"Wilhelminastraat 87, 1008EF Groningen"
50482,Bags,M,Laptopbag,NA,grey,1,99.99,01/12/2019 09:04,"Prins Bernhardstraat 81, 1003VD Apeldoorn"
50483,Shoes,F,Sneakers,40,green,1,99.99,21/12/2019 22:30,"Nijverheidsweg 52, 1069VQ Apeldoorn"
50483,Shoes,F,Pumps,40,blue,1,89.99,21/12/2019 22:30,"Nijverheidsweg 52, 1069VQ Apeldoorn"
50484,Shoes,F,Sandals,38,black,1,49.99,14/12/2019 23:58,"Kerkplein 31, 1006OI Almere"
50484,Shoes,F,Calf Boots,38,beige,1,149.99,14/12/2019 23:58,"Kerkplein 31, 1006OI Almere"
50485,Shoes,F,Calf Boots,37,black,1,149.99,28/12/2019 19:34,"Meidoornstraat 68, 1067RO Enschede"
50486,Bags,M,Shoulderbag,NA,black,1,79.99,29/12/2019 07:06,"Sportlaan 21, 1034DP Den Haag"
50487,Shoes,F,Ballerinas,39,black,1,79.95,29/12/2019 10:13,"Kerkweg 27, 1037HK Rotterdam"
50487,Shoes,F,Pumps,39,beige,1,89.99,29/12/2019 10:13,"Kerkweg 27, 1037HK Rotterdam"
50488,Shoes,M,Combat,40,brown,1,119.99,09/12/2019 11:49,"Oranjestraat 98, 1088JP Rotterdam"
50488,Shoes,M,Combat,40,green,1,119.99,09/12/2019 11:49,"Oranjestraat 98, 1088JP Rotterdam"
50489,Shoes,M,Sneakers,42,brown,1,99.99,23/12/2019 22:15,"Stationsplein 26, 1067VJ Amersfoort"
50490,Accessories,F,Belt,NA,white,1,29.99,06/12/2019 21:48,"Julianalaan 80, 1092TJ Rotterdam"
50491,Accessories,M,Belt,NA,white,1,29.99,02/12/2019 12:29,"Spoorstraat 76, 1041IN Amsterdam"
50492,Shoes,F,Wedges,39,grey,1,69.95,26/12/2019 06:43,"Rozenstraat 53, 1056BQ Groningen"
50493,Shoes,M,Combat,40,grey,1,119.99,13/12/2019 21:39,"Lindenlaan 36, 1066FO Den Haag"
50494,Shoes,F,Calf Boots,40,white,1,149.99,01/12/2019 21:30,"Parallelweg 97, 1027PK Haarlem"
50495,Bags,M,Backpack,NA,grey,1,59.99,20/12/2019 08:30,"Beukenlaan 4, 1015FI Arnhem"
50496,Shoes,F,Ankle Boots,41,black,1,119.99,08/12/2019 00:26,"Kerkplein 6, 1036KQ Apeldoorn"
50497,Shoes,M,Combat,40,black,1,119.99,19/12/2019 11:33,"Hogeweg 97, 1062KR Rotterdam"
50497,Shoes,M,Boots,40,black,1,119.99,19/12/2019 11:33,"Hogeweg 97, 1062KR Rotterdam"
50498,Accessories,F,Gloves,NA,black,1,14.99,10/12/2019 14:22,"Kerkweg 7, 1064YA Tilburg"
50499,Accessories,M,Scarf,NA,black,1,24.99,05/12/2019 16:28,"Hogeweg 76, 1040GA Amsterdam"
50500,Shoes,F,Ballerinas,38,white,1,79.95,19/12/2019 21:54,"Prins Bernhardstraat 45, 1011YE Amsterdam"
50500,Bags,F,Laptopbag,NA,white,1,99.99,19/12/2019 21:54,"Prins Bernhardstraat 45, 1011YE Amsterdam"
50501,Accessories,F,Scarf,NA,multicolor,1,24.99,13/12/2019 10:48,"Kievitstraat 81, 1080DO Breda"
50502,Shoes,F,Ankle Boots,36,grey,1,119.99,16/12/2019 22:48,"Rijksweg 77, 1073QF Utrecht"
50502,Accessories,F,Socks,NA,black,2,7.99,16/12/2019 22:48,"Rijksweg 77, 1073QF Utrecht"
50503,Shoes,F,Pumps,41,beige,1,89.99,10/12/2019 20:07,"Eikenlaan 3, 1006EE Amsterdam"
50504,Accessories,NA,Shoe care,NA,NA,1,8.99,18/12/2019 08:03,"Hoofdstraat 90, 1085NA Haarlem"
50505,Shoes,F,Pumps,40,beige,1,89.99,25/12/2019 12:25,"Prins Beatrixstraat 81, 1083AL Alphen aan den Rijn"
50506,Shoes,F,Ankle Boots,41,black,1,119.99,20/12/2019 14:01,"Emmastraat 19, 1012MH Amsterdam"
50507,Shoes,F,Sandals,35,white,1,49.99,18/12/2019 20:58,"Stationsstraat 91, 1018HD Breda"
50507,Shoes,F,Sandals,34,white,1,49.99,18/12/2019 20:58,"Stationsstraat 91, 1018HD Breda"
50508,Bags,F,Backpack,NA,brown,1,59.99,23/12/2019 19:30,"Julianalaan 3, 1075XB Zaandam"
50509,Shoes,F,Sneakers,39,multicolor,1,99.99,31/12/2019 11:52,"Kastanjelaan 61, 1082CL Tilburg"
50509,Shoes,F,Sneakers,40,multicolor,1,99.99,31/12/2019 11:52,"Kastanjelaan 61, 1082CL Tilburg"
50510,Shoes,M,Boots,38,black,1,119.99,14/12/2019 15:48,"Nijverheidsweg 54, 1006DK Dordrecht"
50511,Shoes,F,Sneakers,40,brown,2,99.99,18/12/2019 20:29,"Tuinstraat 31, 1076ZY Eindhoven"
50511,Bags,F,Handbag,NA,brown,1,99.99,18/12/2019 20:29,"Tuinstraat 31, 1076ZY Eindhoven"
50512,Bags,F,Handbag,NA,multicolor,1,99.99,28/12/2019 15:21,"Prins Hendrikstraat 60, 1000MB Amersfoort"
50513,Shoes,M,Sneakers,35,black,1,99.99,30/12/2019 09:05,"Beukenlaan 38, 1077XX Leeuwarden"
50514,Shoes,F,Ankle Boots,41,grey,1,119.99,22/12/2019 16:44,"Kruisstraat 89, 1065ZJ Groningen"
50515,Bags,M,Shoulderbag,NA,white,1,79.99,09/12/2019 09:20,"Havenstraat 87, 1059YJ Den Haag"
50516,Shoes,F,Ballerinas,37,black,1,79.95,30/12/2019 12:54,"Stationsplein 55, 1001VZ Rotterdam"
50517,Bags,F,Backpack,NA,black,1,59.99,09/12/2019 19:52,"Rijksweg 56, 1053SC Amsterdam"
50518,Shoes,F,Pumps,38,black,1,89.99,10/12/2019 20:30,"Hoofdstraat 2, 1019YP Amsterdam"
50518,Shoes,F,Wedges,38,black,1,69.95,10/12/2019 20:30,"Hoofdstraat 2, 1019YP Amsterdam"
50519,Bags,M,Shoulderbag,NA,black,1,79.99,21/12/2019 12:20,"Kerkstraat 75, 1084CI Enschede"
50520,Shoes,F,Calf Boots,41,grey,1,149.99,28/12/2019 12:12,"Nijverheidsweg 80, 1027OI Utrecht"
50520,Shoes,F,Calf Boots,40,grey,1,149.99,28/12/2019 12:12,"Nijverheidsweg 80, 1027OI Utrecht"
50521,Shoes,M,Boots,37,brown,1,119.99,05/12/2019 09:16,"Leliestraat 88, 1063SA Eindhoven"
50521,Shoes,M,Boots,37,black,1,119.99,05/12/2019 09:16,"Leliestraat 88, 1063SA Eindhoven"
50522,Shoes,M,Combat,39,beige,1,119.99,04/12/2019 17:36,"Frans Halsstraat 52, 1066IS Den Haag"
50523,Shoes,F,Ankle Boots,38,beige,1,119.99,14/12/2019 20:54,"Juliana-straat 78, 1028SW Haarlem"
50524,Shoes,F,Sandals,39,multicolor,1,49.99,15/12/2019 23:40,"Kievitstraat 18, 1062FS Eindhoven"
50524,Accessories,F,Sunglasses,NA,black,1,39.99,15/12/2019 23:40,"Kievitstraat 18, 1062FS Eindhoven"
50525,Shoes,M,Boots,42,black,1,119.99,12/12/2019 22:52,"Meidoornlaan 18, 1025HN Alkmaar"
50526,Shoes,F,Pumps,35,beige,1,89.99,02/12/2019 12:47,"Raadhuisstraat 78, 1046RC Arnhem"
50526,Shoes,F,Ankle Boots,35,multicolor,1,119.99,02/12/2019 12:47,"Raadhuisstraat 78, 1046RC Arnhem"
50527,Shoes,F,Calf Boots,40,gold,1,149.99,06/12/2019 21:52,"Kievitstraat 84, 1054IG Amersfoort"
50527,Shoes,F,Calf Boots,40,brown,1,149.99,06/12/2019 21:52,"Kievitstraat 84, 1054IG Amersfoort"
50528,Accessories,F,Gloves,NA,multicolor,1,14.99,11/12/2019 12:24,"Emmastraat 42, 1049FA Utrecht"
50529,Shoes,M,Loafers,39,grey,1,69.99,30/12/2019 11:40,"Kerkstraat 15, 1078MZ Nijmegen"
50530,Accessories,M,Gloves,NA,black,1,14.99,06/12/2019 14:11,"Stationsstraat 59, 1035JM Nijmegen"
50531,Shoes,F,Ballerinas,39,beige,1,79.95,05/12/2019 14:38,"Hogeweg 30, 1044EA Amsterdam"
50532,Bags,F,Backpack,NA,white,1,59.99,18/12/2019 13:24,"Hoofdstraat 99, 1003QM Zaandam"
50533,Accessories,F,Scarf,NA,white,1,24.99,01/12/2019 18:18,"Dahliastraat 55, 1029JF Utrecht"
50534,Shoes,M,Sneakers,39,black,1,99.99,24/12/2019 17:10,"Prins Beatrixstraat 59, 1053WN Utrecht"
50535,Shoes,M,Boots,38,brown,1,119.99,05/12/2019 20:29,"Hoogstraat 72, 1001PH Delft"
50535,Shoes,M,Sneakers,38,grey,1,99.99,05/12/2019 20:29,"Hoogstraat 72, 1001PH Delft"
50536,Shoes,M,Combat,39,grey,1,119.99,09/12/2019 08:07,"Berkenlaan 34, 1036VO Apeldoorn"
50537,Shoes,M,Sneakers,42,white,1,99.99,25/12/2019 18:13,"Molenstraat 37, 1080BN Amsterdam"
50537,Bags,M,Shoulderbag,NA,white,1,79.99,25/12/2019 18:13,"Molenstraat 37, 1080BN Amsterdam"
50538,Shoes,F,Sandals,40,beige,1,49.99,30/12/2019 17:42,"Havenstraat 90, 1055YR Rotterdam"
50539,Shoes,F,Wedges,38,black,1,69.95,03/12/2019 22:54,"Molenstraat 47, 1033WR Eindhoven"
50539,Shoes,F,Ankle Boots,38,grey,1,119.99,03/12/2019 22:54,"Molenstraat 47, 1033WR Eindhoven"
50540,Shoes,F,Pumps,40,brown,1,89.99,26/12/2019 09:40,"Prins Hendrikstraat 87, 1022DO Amsterdam"
50540,Bags,F,Clutch,NA,brown,1,39.99,26/12/2019 09:40,"Prins Hendrikstraat 87, 1022DO Amsterdam"
50541,Bags,F,Laptopbag,NA,black,1,99.99,13/12/2019 10:26,"Industrieweg 39, 1009JA Breda"
50542,Shoes,M,Boots,37,black,1,119.99,31/12/2019 12:17,"Markt 49, 1014XP Amersfoort"
50543,Shoes,F,Calf Boots,41,grey,1,149.99,08/12/2019 17:47,"Oranjestraat 59, 1069WG Den Haag"
50544,Shoes,F,Sneakers,40,beige,1,99.99,17/12/2019 13:26,"Tuinstraat 76, 1006BN Zoetermeer"
50544,Bags,F,Handbag,NA,beige,1,99.99,17/12/2019 13:26,"Tuinstraat 76, 1006BN Zoetermeer"
50545,Shoes,F,Calf Boots,39,brown,1,149.99,16/12/2019 22:48,"Prins Beatrixstraat 71, 1048HX Amsterdam"
50546,Shoes,F,Ankle Boots,39,beige,1,119.99,15/12/2019 19:50,"Eikenlaan 26, 1035OJ Emmen"
50546,Shoes,F,Calf Boots,39,black,1,149.99,15/12/2019 19:50,"Eikenlaan 26, 1035OJ Emmen"
50547,Bags,F,Clutch,NA,black,1,39.99,23/12/2019 21:52,"Spoorstraat 19, 1017DZ Den Haag"
50548,Shoes,M,Combat,39,brown,1,119.99,25/12/2019 09:17,"Dahliastraat 53, 1071GS Tilburg"
50548,Bags,M,Backpack,NA,multicolor,1,59.99,25/12/2019 09:17,"Dahliastraat 53, 1071GS Tilburg"
50549,Shoes,M,Sneakers,37,black,1,99.99,13/12/2019 20:03,"Rijksweg 61, 1052IU Venlo"
50549,Shoes,M,Sneakers,36,black,1,99.99,13/12/2019 20:03,"Rijksweg 61, 1052IU Venlo"
50550,Shoes,F,Ankle Boots,38,beige,1,119.99,23/12/2019 09:42,"Tuinstraat 74, 1073NU Rotterdam"
50550,Shoes,F,Ankle Boots,39,beige,1,119.99,23/12/2019 09:42,"Tuinstraat 74, 1073NU Rotterdam"
50551,Bags,M,Backpack,NA,black,1,59.99,03/12/2019 18:20,"Hogeweg 79, 1055CQ Alphen aan den Rijn"
50552,Bags,F,Clutch,NA,grey,1,39.99,03/12/2019 18:48,"Prins Beatrixstraat 58, 1056CK Leiden"
50553,Shoes,F,Ankle Boots,39,beige,1,119.99,29/12/2019 09:07,"Leeuwerikstraat 44, 1028DV Almere"
