Order ID,Category,Gender,Product,Size,Color,Quantity Ordered,Price each,Order Date,Purchase Address
39082,Shoes,F,Pumps,36,black,1,89.99,04/03/2019 11:13,"Leliestraat 93, 1067HY Amsterdam"
39083,Shoes,F,Sneakers,40,brown,1,99.99,03/03/2019 21:40,"Kerklaan 42, 1064FA Utrecht"
39084,Bags,F,Shoulderbag,NA,multicolor,1,79.99,01/03/2019 18:32,"Julianalaan 22, 1010LY Amsterdam"
39085,Shoes,F,Wedges,35,black,1,69.95,12/03/2019 12:33,"Stationsplein 82, 1085EM Rotterdam"
39085,Shoes,F,Pumps,35,multicolor,1,89.99,12/03/2019 12:33,"Stationsplein 82, 1085EM Rotterdam"
39086,Shoes,M,Loafers,41,grey,1,69.99,16/03/2019 21:49,"Raadhuisstraat 62, 1035GY Utrecht"
39087,Shoes,F,Sneakers,41,grey,1,99.99,18/03/2019 12:15,"Stationsplein 92, 1060CZ Haarlem"
39087,Accessories,F,Socks,NA,beige,1,7.99,18/03/2019 12:15,"Stationsplein 92, 1060CZ Haarlem"
39088,Shoes,M,Combat,41,grey,1,119.99,07/03/2019 23:28,"Oranjestraat 23, 1055PR Den Haag"
39089,Bags,F,Handbag,NA,brown,1,99.99,08/03/2019 23:28,"Meidoornstraat 76, 1064JG Breda"
39090,Shoes,M,Sneakers,41,grey,1,99.99,11/03/2019 21:55,"Kerkplein 29, 1030CN Den Haag"
39091,Accessories,NA,Shoe care,NA,NA,1,8.99,10/03/2019 17:36,"Juliana-straat 82, 1007TQ Venlo"
39092,Shoes,F,Sneakers,39,beige,1,99.99,28/03/2019 20:07,"Hoofdstraat 95, 1075NC Dordrecht"
39092,Shoes,F,Pumps,39,multicolor,1,89.99,28/03/2019 20:07,"Hoofdstraat 95, 1075NC Dordrecht"
39093,Shoes,F,Ankle Boots,41,brown,1,119.99,05/03/2019 05:02,"Beukenlaan 87, 1004KB Amsterdam"
39093,Bags,F,Handbag,NA,brown,1,99.99,05/03/2019 05:02,"Beukenlaan 87, 1004KB Amsterdam"
39094,Shoes,F,Calf Boots,36,multicolor,1,149.99,01/03/2019 16:06,"Prins Bernhardstraat 64, 1038MP Amsterdam"
39094,Bags,F,Laptopbag,NA,multicolor,1,99.99,01/03/2019 16:06,"Prins Bernhardstraat 64, 1038MP Amsterdam"
39095,Shoes,F,Pumps,38,beige,1,89.99,15/03/2019 08:47,"Kievitstraat 89, 1024FB Amsterdam"
39095,Bags,F,Shopper,NA,beige,1,79.99,15/03/2019 08:47,"Kievitstraat 89, 1024FB Amsterdam"
39096,Shoes,M,Combat,39,brown,1,119.99,01/03/2019 12:44,"Prins Bernhardstraat 63, 1040VA Breda"
39097,Accessories,M,Wallet,NA,brown,1,19.99,30/03/2019 23:57,"Nieuweweg 56, 1038WV Arnhem"
39098,Accessories,M,Sunglasses,NA,multicolor,1,39.99,05/03/2019 10:16,"Nieuweweg 56, 1075UI Amsterdam"
39099,Shoes,F,Wedges,41,grey,1,69.95,31/03/2019 21:02,"Meidoornlaan 13, 1073OK Amsterdam"
39099,Shoes,F,Sneakers,41,brown,1,99.99,31/03/2019 21:02,"Meidoornlaan 13, 1073OK Amsterdam"
39100,Shoes,F,Pumps,40,black,1,89.99,24/03/2019 20:44,"Stationsweg 29, 1057ZP Groningen"
39101,Bags,F,Backpack,NA,grey,1,59.99,17/03/2019 17:16,"Eikenlaan 22, 1050UJ Zaandam"
39101,Accessories,NA,Shoe care,NA,NA,2,8.99,17/03/2019 17:16,"Eikenlaan 22, 1050UJ Zaandam"
39102,Bags,M,Backpack,NA,grey,1,59.99,12/03/2019 20:11,"Kerklaan 30, 1063DO Amsterdam"
39103,Bags,M,Backpack,NA,brown,1,59.99,14/03/2019 21:03,"Frans Halsstraat 71, 1032QY 's-Hertogenbosch"
39104,Accessories,NA,Shoe care,NA,NA,1,8.99,19/03/2019 12:34,"Lindenlaan 38, 1046FV Almere"
39105,Shoes,F,Sneakers,35,brown,1,99.99,28/03/2019 17:29,"Middenweg 71, 1063OO Zwolle"
39105,Shoes,F,Sneakers,36,brown,1,99.99,28/03/2019 17:29,"Middenweg 71, 1063OO Zwolle"
39106,Shoes,F,Pumps,42,beige,1,89.99,07/03/2019 13:36,"Raadhuisplein 59, 1053DG Venlo"
39106,Bags,F,Shopper,NA,grey,1,79.99,07/03/2019 13:36,"Raadhuisplein 59, 1053DG Venlo"
39107,Accessories,F,Sunglasses,NA,beige,1,39.99,07/03/2019 15:40,"Emmastraat 58, 1034NV Rotterdam"
39108,Shoes,M,Loafers,42,black,1,69.99,24/03/2019 10:44,"Industrieweg 66, 1070SK Amsterdam"
39108,Accessories,NA,Shoe care,NA,NA,1,8.99,24/03/2019 10:44,"Industrieweg 66, 1070SK Amsterdam"
39109,Shoes,M,Sandals,40,grey,1,49.99,01/03/2019 10:29,"Kloosterstraat 68, 1079CK Rotterdam"
39110,Shoes,F,Wedges,38,grey,1,69.95,17/03/2019 12:10,"Beukenlaan 51, 1070TP Den Haag"
39110,Shoes,F,Ankle Boots,38,brown,1,119.99,17/03/2019 12:10,"Beukenlaan 51, 1070TP Den Haag"
39111,Shoes,F,Sandals,39,grey,1,49.99,25/03/2019 09:26,"Sportlaan 53, 1066WR Zwolle"
39112,Shoes,F,Pumps,41,beige,1,89.99,16/03/2019 16:37,"Stationsstraat 57, 1028NE Rotterdam"
39112,Bags,F,Backpack,NA,beige,1,59.99,16/03/2019 16:37,"Stationsstraat 57, 1028NE Rotterdam"
39113,Shoes,F,Ballerinas,41,multicolor,1,79.95,17/03/2019 11:37,"Emmastraat 75, 1021YA Den Haag"
39114,Shoes,M,Boat shoes,38,white,1,59.99,24/03/2019 13:20,"Meidoornstraat 25, 1077BZ Eindhoven"
39115,Bags,F,Clutch,NA,multicolor,1,39.99,27/03/2019 21:05,"Dorpsstraat 84, 1060ZT Apeldoorn"
39116,Shoes,F,Ballerinas,39,brown,1,79.95,23/03/2019 18:12,"Wilhelminastraat 44, 1002RS Utrecht"
39117,Shoes,F,Sneakers,40,black,1,99.99,16/03/2019 21:42,"Nijverheidsweg 18, 1031AG Nijmegen"
39117,Bags,F,Handbag,NA,black,1,99.99,16/03/2019 21:42,"Nijverheidsweg 18, 1031AG Nijmegen"
39118,Accessories,NA,Shoe care,NA,NA,1,8.99,09/03/2019 14:26,"Hogeweg 47, 1047OG Tilburg"
39119,Accessories,M,Socks,NA,beige,1,7.99,19/03/2019 18:22,"Hogeweg 88, 1072XI Deventer"
39120,Accessories,F,Sunglasses,NA,brown,1,39.99,06/03/2019 14:35,"Rozenstraat 90, 1069NJ Amsterdam"
39121,Shoes,F,Sneakers,37,beige,1,99.99,29/03/2019 19:49,"Dorpsstraat 54, 1016TK Arnhem"
39121,Shoes,F,Sneakers,37,black,1,99.99,29/03/2019 19:49,"Dorpsstraat 54, 1016TK Arnhem"
39122,Accessories,NA,Shoe care,NA,NA,1,8.99,17/03/2019 21:04,"Kerkstraat 67, 1043KY Apeldoorn"
39123,Accessories,F,Belt,NA,black,1,29.99,11/03/2019 09:50,"Middenweg 98, 1094UX Rotterdam"
39124,Shoes,M,Loafers,35,black,1,69.99,11/03/2019 11:21,"Hoogstraat 27, 1080JE Den Haag"
39124,Shoes,M,Boots,35,beige,1,119.99,11/03/2019 11:21,"Hoogstraat 27, 1080JE Den Haag"
39125,Shoes,F,Wedges,41,grey,1,69.95,24/03/2019 19:45,"Hoogstraat 73, 1033TQ Tilburg"
39125,Shoes,F,Sneakers,41,beige,1,99.99,24/03/2019 19:45,"Hoogstraat 73, 1033TQ Tilburg"
39126,Shoes,F,Sneakers,40,brown,1,99.99,12/03/2019 18:03,"Juliana-straat 45, 1057IB Enschede"
39126,Bags,F,Handbag,NA,brown,1,99.99,12/03/2019 18:03,"Juliana-straat 45, 1057IB Enschede"
39127,Accessories,F,Sunglasses,NA,black,1,39.99,14/03/2019 10:23,"Berkenlaan 51, 1069NC Amersfoort"
39128,Bags,M,Laptopbag,NA,brown,1,99.99,14/03/2019 23:06,"Industrieweg 91, 1067DF Delft"
39129,Accessories,F,Socks,NA,multicolor,1,7.99,16/03/2019 16:44,"Markt 32, 1002MA Breda"
39130,Accessories,M,Socks,NA,black,1,7.99,07/03/2019 10:06,"Stationsweg 42, 1042FV Den Haag"
39131,Shoes,F,Flip Flops,37,multicolor,1,29.99,03/03/2019 20:53,"Kievitstraat 99, 1037SU Almere"
39132,Shoes,F,Wedges,39,grey,1,69.95,15/03/2019 13:00,"Leliestraat 66, 1024QB Arnhem"
39133,Shoes,M,Boat shoes,41,red,1,59.99,22/03/2019 19:37,"Tuinstraat 94, 1001NG Tilburg"
39133,Accessories,M,Socks,NA,blue,1,7.99,22/03/2019 19:37,"Tuinstraat 94, 1001NG Tilburg"
39134,Shoes,F,Sneakers,39,black,1,99.99,31/03/2019 15:36,"Havenstraat 37, 1044AH Groningen"
39135,Shoes,M,Sneakers,39,grey,1,99.99,10/03/2019 10:27,"Bosweg 43, 1056WE Haarlem"
39135,Shoes,M,Loafers,39,brown,1,69.99,10/03/2019 10:27,"Bosweg 43, 1056WE Haarlem"
39136,Accessories,NA,Shoe care,NA,NA,1,8.99,14/03/2019 07:14,"Middenweg 11, 1015UN Amersfoort"
39137,Shoes,F,Pumps,37,pink,1,89.99,27/03/2019 12:40,"Kloosterstraat 32, 1059SS Groningen"
39138,Shoes,M,Sneakers,41,black,1,99.99,03/03/2019 11:53,"Leliestraat 85, 1076BY Amsterdam"
39139,Shoes,F,Ankle Boots,40,pink,1,119.99,26/03/2019 12:13,"Nieuwstraat 93, 1014NJ Venlo"
39140,Shoes,F,Sneakers,39,black,1,99.99,15/03/2019 22:08,"Torenstraat 61, 1020IY Rotterdam"
39141,Accessories,F,Scarf,NA,brown,1,24.99,03/03/2019 14:57,"Spoorstraat 42, 1085AR Leiden"
39142,Shoes,M,Boots,36,beige,1,119.99,06/03/2019 20:22,"Parklaan 24, 1016AR Enschede"
39143,Accessories,M,Socks,NA,brown,1,7.99,18/03/2019 16:24,"Rozenstraat 1, 1041YZ Den Haag"
39144,Shoes,M,Combat,37,beige,1,119.99,09/03/2019 18:49,"Prins Beatrixstraat 11, 1099PR Enschede"
39145,Accessories,F,Socks,NA,black,2,7.99,06/03/2019 21:58,"Leliestraat 81, 1098CZ Alkmaar"
39146,Accessories,NA,Shoe care,NA,NA,1,8.99,04/03/2019 09:33,"Rozenstraat 22, 1033RN Amersfoort"
39147,Shoes,M,Combat,41,multicolor,2,119.99,17/03/2019 13:36,"Rozenstraat 21, 1003QR Maastricht"
39148,Accessories,NA,Shoe care,NA,NA,1,8.99,24/03/2019 13:06,"Hogeweg 94, 1037PY Venlo"
39149,Bags,F,Laptopbag,NA,black,1,99.99,17/03/2019 18:51,"Sportlaan 21, 1024GO 's-Hertogenbosch"
39149,Accessories,F,Sunglasses,NA,brown,2,39.99,17/03/2019 18:51,"Sportlaan 21, 1024GO 's-Hertogenbosch"
39150,Shoes,F,Pumps,38,brown,1,89.99,13/03/2019 08:24,"Rijksweg 42, 1038YI Amersfoort"
39150,Bags,F,Laptopbag,NA,brown,1,99.99,13/03/2019 08:24,"Rijksweg 42, 1038YI Amersfoort"
39151,Shoes,F,Sneakers,38,multicolor,1,99.99,25/03/2019 11:58,"Margrietstraat 26, 1021DA Amsterdam"
39151,Bags,F,Clutch,NA,black,1,39.99,25/03/2019 11:58,"Margrietstraat 26, 1021DA Amsterdam"
39152,Bags,M,Backpack,NA,beige,1,59.99,30/03/2019 21:57,"Kerkstraat 90, 1035AX Leiden"
39153,Shoes,F,Flip Flops,36,black,1,29.99,24/03/2019 11:00,"Groeneweg 78, 1039JX Zaandam"
39153,Bags,F,Clutch,NA,grey,1,39.99,24/03/2019 11:00,"Groeneweg 78, 1039JX Zaandam"
39154,Shoes,F,Wedges,41,beige,1,69.95,22/03/2019 13:40,"Groeneweg 13, 1075ZY Utrecht"
39155,Shoes,F,Ballerinas,36,pink,1,79.95,09/03/2019 14:14,"Esdoornstraat 84, 1052LG Dordrecht"
39155,Shoes,F,Sneakers,36,beige,1,99.99,09/03/2019 14:14,"Esdoornstraat 84, 1052LG Dordrecht"
39156,Shoes,M,Boots,37,brown,1,119.99,05/03/2019 13:28,"Schoolstraat 80, 1076TN Enschede"
39157,Accessories,NA,Shoe care,NA,NA,1,8.99,26/03/2019 16:29,"Havenstraat 56, 1031DA Den Haag"
39158,Shoes,M,Sneakers,39,grey,1,99.99,11/03/2019 10:52,"Tuinstraat 53, 1080NL Almere"
39159,Accessories,M,Socks,NA,beige,2,7.99,26/03/2019 11:17,"Molenstraat 5, 1009YH Venlo"
39160,Bags,F,Clutch,NA,black,1,39.99,17/03/2019 13:53,"Leliestraat 23, 1061MV Breda"
39161,Shoes,F,Sneakers,38,black,1,99.99,31/03/2019 20:50,"Kloosterstraat 51, 1098AF Almere"
39161,Accessories,NA,Shoe care,NA,NA,1,8.99,31/03/2019 20:50,"Kloosterstraat 51, 1098AF Almere"
39162,Shoes,F,Ballerinas,40,brown,1,79.95,14/03/2019 08:04,"Molenstraat 18, 1033GA Amsterdam"
39163,Shoes,F,Sneakers,40,grey,1,99.99,29/03/2019 08:55,"Kerkplein 91, 1066MZ Deventer"
39164,Shoes,F,Sandals,39,brown,1,49.99,28/03/2019 02:53,"Tuinstraat 66, 1083GD Amsterdam"
39164,Shoes,F,Sneakers,39,gold,1,99.99,28/03/2019 02:53,"Tuinstraat 66, 1083GD Amsterdam"
39165,Shoes,M,Sneakers,37,multicolor,1,99.99,16/03/2019 07:37,"Berkenlaan 47, 1082IX Tilburg"
39166,Accessories,NA,Shoe care,NA,NA,1,8.99,04/03/2019 08:01,"Parklaan 34, 1056DF Rotterdam"
39167,Bags,M,Laptopbag,NA,black,1,99.99,03/03/2019 12:36,"Eikenlaan 64, 1083CW Amsterdam"
39168,Shoes,M,Sneakers,36,grey,1,99.99,27/03/2019 01:11,"Schoolstraat 80, 1020NX Eindhoven"
39169,Shoes,F,Wedges,38,multicolor,1,69.95,10/03/2019 12:22,"Nieuweweg 38, 1011FO Enschede"
39169,Shoes,F,Wedges,39,multicolor,1,69.95,10/03/2019 12:22,"Nieuweweg 38, 1011FO Enschede"
39170,Shoes,F,Sneakers,37,brown,1,99.99,31/03/2019 12:59,"Prins Hendrikstraat 95, 1044QB Den Haag"
39171,Shoes,F,Wedges,39,grey,1,69.95,06/03/2019 15:52,"Groeneweg 84, 1046QX Amsterdam"
39171,Bags,F,Shoulderbag,NA,grey,1,79.99,06/03/2019 15:52,"Groeneweg 84, 1046QX Amsterdam"
39172,Accessories,M,Socks,NA,multicolor,1,7.99,24/03/2019 18:18,"Meidoornlaan 49, 1033XS Leeuwarden"
39173,Bags,M,Shoulderbag,NA,black,1,79.99,19/03/2019 18:24,"Kerkweg 58, 1039DL Rotterdam"
39174,Shoes,M,Combat,35,brown,1,119.99,08/03/2019 16:23,"Kerklaan 5, 1058GA Tilburg"
39175,Shoes,F,Sneakers,39,beige,1,99.99,26/03/2019 08:57,"Stationsplein 48, 1012OF Zaandam"
39176,Shoes,F,Pumps,42,brown,1,89.99,18/03/2019 14:28,"Julianalaan 39, 1085SQ Amsterdam"
39176,Bags,F,Clutch,NA,brown,1,39.99,18/03/2019 14:28,"Julianalaan 39, 1085SQ Amsterdam"
39177,Bags,M,Backpack,NA,brown,1,59.99,12/03/2019 12:55,"Kerkstraat 86, 1085FQ Enschede"
39178,Shoes,M,Boat shoes,42,grey,1,59.99,17/03/2019 17:52,"Irenestraat 96, 1033CF Deventer"
39178,Bags,M,Laptopbag,NA,grey,1,99.99,17/03/2019 17:52,"Irenestraat 96, 1033CF Deventer"
39179,Bags,M,Backpack,NA,brown,2,59.99,04/03/2019 12:19,"Parklaan 97, 1068LF Maastricht"
39180,Bags,F,Clutch,NA,black,1,39.99,15/03/2019 19:05,"Meidoornstraat 71, 1042MM Breda"
39181,Shoes,F,Ballerinas,38,grey,1,79.95,28/03/2019 12:55,"Nijverheidsweg 89, 1041MO Den Haag"
39182,Shoes,F,Pumps,41,black,1,89.99,19/03/2019 16:41,"Nijverheidsweg 70, 1040HO Amsterdam"
39183,Shoes,M,Sandals,38,brown,1,49.99,18/03/2019 18:08,"Molenweg 24, 1063XI Amsterdam"
39183,Accessories,NA,Shoe care,NA,NA,1,8.99,18/03/2019 18:08,"Molenweg 24, 1063XI Amsterdam"
39184,Shoes,M,Boots,36,green,1,119.99,20/03/2019 10:46,"Spoorstraat 24, 1004UG Nijmegen"
39185,Shoes,F,Sneakers,40,brown,1,99.99,22/03/2019 22:17,"Kerkstraat 26, 1006KQ Groningen"
39185,Bags,F,Shopper,NA,brown,1,79.99,22/03/2019 22:17,"Kerkstraat 26, 1006KQ Groningen"
39186,Shoes,F,Calf Boots,38,grey,1,149.99,20/03/2019 20:23,"Oranjestraat 34, 1033UU Zaandam"
39186,Shoes,F,Ballerinas,38,black,1,79.95,20/03/2019 20:23,"Oranjestraat 34, 1033UU Zaandam"
39187,Shoes,M,Sneakers,40,brown,1,99.99,03/03/2019 22:01,"Nijverheidsweg 37, 1055OG Den Haag"
39188,Bags,M,Laptopbag,NA,multicolor,1,99.99,14/03/2019 00:55,"Kastanjelaan 14, 1034MG Venlo"
39189,Shoes,F,Sneakers,42,brown,1,99.99,12/03/2019 09:49,"Beukenlaan 11, 1031CX Haarlem"
39190,Shoes,F,Ankle Boots,36,blue,1,119.99,05/03/2019 10:37,"Kerklaan 80, 1015IO Alkmaar"
39191,Shoes,F,Pumps,37,black,1,89.99,07/03/2019 11:56,"Hogeweg 30, 1015LT Breda"
39192,Accessories,M,Wallet,NA,beige,1,19.99,17/03/2019 18:47,"Berkenlaan 90, 1015CS Dordrecht"
39193,Shoes,F,Sneakers,38,grey,1,99.99,10/03/2019 14:54,"Wilhelminastraat 61, 1023EL Almere"
39194,Shoes,F,Pumps,41,brown,1,89.99,14/03/2019 09:36,"Spoorstraat 41, 1023FW Tilburg"
39194,Shoes,F,Ankle Boots,41,brown,1,119.99,14/03/2019 09:36,"Spoorstraat 41, 1023FW Tilburg"
39195,Shoes,M,Loafers,37,brown,1,69.99,18/03/2019 11:42,"Dahliastraat 15, 1004QN Almere"
39195,Accessories,M,Sunglasses,NA,black,1,39.99,18/03/2019 11:42,"Dahliastraat 15, 1004QN Almere"
39196,Accessories,F,Wallet,NA,blue,1,19.99,14/03/2019 14:06,"Stationsplein 70, 1032XY Rotterdam"
39197,Shoes,F,Ballerinas,36,brown,1,79.95,23/03/2019 09:36,"Leliestraat 44, 1070HT Amsterdam"
39197,Accessories,F,Scarf,NA,grey,1,24.99,23/03/2019 09:36,"Leliestraat 44, 1070HT Amsterdam"
39198,Accessories,M,Scarf,NA,beige,1,24.99,21/03/2019 12:39,"Wilhelminastraat 30, 1001TB Haarlem"
39199,Shoes,F,Wedges,38,multicolor,1,69.95,16/03/2019 12:18,"Torenstraat 82, 1040RR Almere"
39199,Shoes,F,Pumps,38,black,1,89.99,16/03/2019 12:18,"Torenstraat 82, 1040RR Almere"
39200,Accessories,F,Socks,NA,multicolor,1,7.99,28/03/2019 09:16,"Nijverheidsweg 64, 1018RX Leeuwarden"
39201,Shoes,F,Wedges,39,brown,1,69.95,17/03/2019 19:26,"Meidoornlaan 57, 1034AN Eindhoven"
39202,Accessories,NA,Shoe care,NA,NA,1,8.99,29/03/2019 22:03,"Molenstraat 15, 1069XW Arnhem"
39203,Accessories,F,Belt,NA,silver,1,29.99,19/03/2019 18:35,"Frans Halsstraat 48, 1076ON Arnhem"
39204,Accessories,M,Belt,NA,silver,1,29.99,30/03/2019 21:36,"Nieuwstraat 40, 1064RI Enschede"
39205,Accessories,F,Wallet,NA,white,1,19.99,09/03/2019 16:34,"Meidoornlaan 68, 1017ZX Amsterdam"
39206,Shoes,F,Wedges,40,brown,1,69.95,28/03/2019 10:05,"Kloosterstraat 85, 1034JT Apeldoorn"
39206,Shoes,F,Pumps,40,black,1,89.99,28/03/2019 10:05,"Kloosterstraat 85, 1034JT Apeldoorn"
39207,Shoes,F,Sneakers,36,brown,1,99.99,20/03/2019 21:55,"Kievitstraat 72, 1001BE Den Haag"
39207,Shoes,F,Sneakers,36,brown,1,99.99,20/03/2019 21:55,"Kievitstraat 72, 1001BE Den Haag"
39208,Accessories,NA,Shoe care,NA,NA,1,8.99,18/03/2019 11:16,"Kerkplein 74, 1070LE Rotterdam"
39209,Shoes,F,Sneakers,37,black,1,99.99,25/03/2019 11:36,"Spoorstraat 14, 1013VZ Rotterdam"
39210,Shoes,F,Pumps,41,brown,1,89.99,17/03/2019 18:10,"Rozenstraat 28, 1009WP Rotterdam"
39210,Shoes,F,Pumps,42,brown,1,89.99,17/03/2019 18:10,"Rozenstraat 28, 1009WP Rotterdam"
39211,Shoes,M,Combat,42,grey,1,119.99,03/03/2019 07:10,"Hogeweg 48, 1045LM Amersfoort"
39211,Accessories,M,Socks,NA,beige,1,7.99,03/03/2019 07:10,"Hogeweg 48, 1045LM Amersfoort"
39212,Shoes,M,Combat,38,blue,1,119.99,03/03/2019 17:00,"Prins Beatrixstraat 63, 1011CK Rotterdam"
39212,Shoes,M,Sneakers,38,grey,1,99.99,03/03/2019 17:00,"Prins Beatrixstraat 63, 1011CK Rotterdam"
39213,Accessories,NA,Shoe care,NA,NA,1,8.99,22/03/2019 22:21,"Molenstraat 49, 1025FS Nijmegen"
39214,Bags,M,Backpack,NA,beige,1,59.99,06/03/2019 15:41,"Nieuwstraat 37, 1073AS Breda"
39215,Shoes,F,Pumps,38,white,1,89.99,01/03/2019 14:20,"Hogeweg 91, 1023ZH Emmen"
39216,Shoes,M,Boat shoes,39,black,1,59.99,03/03/2019 16:53,"Stationsplein 36, 1034CU Eindhoven"
39217,Shoes,F,Pumps,39,grey,2,89.99,13/03/2019 09:54,"Esdoornstraat 12, 1044UJ Den Haag"
39217,Bags,F,Handbag,NA,grey,1,99.99,13/03/2019 09:54,"Esdoornstraat 12, 1044UJ Den Haag"
39218,Shoes,M,Combat,40,black,1,119.99,31/03/2019 20:07,"Parklaan 33, 1038ZN Eindhoven"
39219,Shoes,M,Boat shoes,35,brown,1,59.99,16/03/2019 19:13,"Raadhuisstraat 53, 1008OJ Rotterdam"
39220,Shoes,M,Loafers,40,beige,1,69.99,21/03/2019 23:24,"Beatrixstraat 56, 1049AP Den Haag"
39220,Accessories,M,Sunglasses,NA,brown,1,39.99,21/03/2019 23:24,"Beatrixstraat 56, 1049AP Den Haag"
39221,Shoes,M,Flip Flops,38,black,1,29.99,03/03/2019 17:00,"Kloosterstraat 97, 1080UX Almere"
39222,Shoes,F,Sneakers,40,grey,1,99.99,15/03/2019 18:56,"Markt 26, 1039GP Tilburg"
39222,Shoes,F,Sneakers,39,grey,1,99.99,15/03/2019 18:56,"Markt 26, 1039GP Tilburg"
39223,Shoes,M,Boots,40,beige,1,119.99,16/03/2019 10:46,"Dorpsstraat 20, 1013HO Groningen"
39223,Shoes,M,Loafers,40,beige,1,69.99,16/03/2019 10:46,"Dorpsstraat 20, 1013HO Groningen"
39224,Shoes,F,Wedges,38,black,1,69.95,03/03/2019 21:54,"Raadhuisstraat 33, 1050BS Apeldoorn"
39224,Accessories,NA,Shoe care,NA,NA,1,8.99,03/03/2019 21:54,"Raadhuisstraat 33, 1050BS Apeldoorn"
39225,Shoes,M,Boots,37,grey,1,119.99,21/03/2019 17:40,"Kerkstraat 10, 1018LZ Den Haag"
39226,Shoes,F,Calf Boots,41,beige,1,149.99,30/03/2019 14:39,"Industrieweg 79, 1025VE Almere"
39226,Bags,F,Handbag,NA,beige,1,99.99,30/03/2019 14:39,"Industrieweg 79, 1025VE Almere"
39227,Shoes,F,Pumps,36,brown,1,89.99,20/03/2019 12:39,"Meidoornlaan 63, 1039PV Groningen"
39228,Shoes,F,Calf Boots,39,grey,1,149.99,25/03/2019 10:30,"Tuinstraat 43, 1063FT Apeldoorn"
39229,Bags,M,Backpack,NA,brown,1,59.99,30/03/2019 10:26,"Kerkplein 91, 1036MW Den Haag"
39230,Shoes,F,Sandals,41,brown,1,49.99,01/03/2019 21:37,"Kastanjelaan 52, 1091PN Leeuwarden"
39231,Shoes,M,Combat,39,black,1,119.99,13/03/2019 08:41,"Wilhelminastraat 12, 1093RY Apeldoorn"
39232,Bags,M,Backpack,NA,black,1,59.99,12/03/2019 13:23,"Margrietstraat 45, 1044VU Venlo"
39233,Shoes,F,Pumps,39,pink,1,89.99,07/03/2019 15:09,"Meidoornstraat 13, 1017CJ Venlo"
39233,Bags,F,Backpack,NA,grey,1,59.99,07/03/2019 15:09,"Meidoornstraat 13, 1017CJ Venlo"
39234,Bags,M,Backpack,NA,brown,1,59.99,16/03/2019 07:33,"Sportlaan 53, 1081GG Amsterdam"
39235,Shoes,F,Ballerinas,42,black,1,79.95,27/03/2019 10:05,"Stationsweg 86, 1099RA Nijmegen"
39236,Bags,M,Shoulderbag,NA,beige,1,79.99,30/03/2019 08:03,"Kerkstraat 90, 1030RS Zoetermeer"
39236,Accessories,M,Belt,NA,beige,1,29.99,30/03/2019 08:03,"Kerkstraat 90, 1030RS Zoetermeer"
39237,Bags,M,Shoulderbag,NA,black,1,79.99,01/04/2019 03:44,"Lindenlaan 91, 1099MY Haarlem"
