Order ID,Category,Gender,Product,Size,Color,Quantity Ordered,Price each,Order Date,Purchase Address
41229,Shoes,M,Flip Flops,39,beige,1,29.99,26/05/2019 15:09,"Kruisstraat 60, 1020VP Amsterdam"
41229,Shoes,M,Boat shoes,39,brown,1,59.99,26/05/2019 15:09,"Kruisstraat 60, 1020VP Amsterdam"
41230,Shoes,F,Pumps,42,beige,1,89.99,18/05/2019 19:55,"Parallelweg 99, 1005YY 's-Hertogenbosch"
41231,Shoes,F,Flip Flops,42,black,1,29.99,19/05/2019 16:45,"Hoogstraat 49, 1079RP Haarlem"
41231,Bags,F,Laptopbag,NA,black,1,99.99,19/05/2019 16:45,"Hoogstraat 49, 1079RP Haarlem"
41232,Shoes,M,Boat shoes,37,multicolor,1,59.99,22/05/2019 13:31,"Kerkplein 39, 1061TL 's-Hertogenbosch"
41232,Shoes,M,Sandals,37,brown,1,49.99,22/05/2019 13:31,"Kerkplein 39, 1061TL 's-Hertogenbosch"
41233,Shoes,F,Flip Flops,40,multicolor,1,29.99,31/05/2019 21:37,"Prins Hendrikstraat 58, 1080JG Breda"
41233,Shoes,F,Flip Flops,41,multicolor,1,29.99,31/05/2019 21:37,"Prins Hendrikstraat 58, 1080JG Breda"
41234,Bags,F,Handbag,NA,grey,1,99.99,02/05/2019 15:27,"Leliestraat 9, 1079LC 's-Hertogenbosch"
41234,Accessories,F,Sunglasses,NA,beige,1,39.99,02/05/2019 15:27,"Leliestraat 9, 1079LC 's-Hertogenbosch"
41235,Bags,M,Shoulderbag,NA,red,1,79.99,15/05/2019 06:00,"Beatrixstraat 56, 1013GL 's-Hertogenbosch"
41236,Shoes,F,Ballerinas,41,brown,1,79.95,25/05/2019 09:29,"Esdoornstraat 38, 1006KT Zoetermeer"
41237,Shoes,M,Boat shoes,36,black,1,59.99,11/05/2019 22:15,"Kerklaan 86, 1053OV Apeldoorn"
41237,Bags,M,Backpack,NA,black,1,59.99,11/05/2019 22:15,"Kerklaan 86, 1053OV Apeldoorn"
41238,Shoes,F,Sneakers,39,brown,1,99.99,08/05/2019 13:35,"Tuinstraat 21, 1042FW Den Haag"
41238,Shoes,F,Sandals,39,grey,1,49.99,08/05/2019 13:35,"Tuinstraat 21, 1042FW Den Haag"
41239,Shoes,F,Flip Flops,36,multicolor,1,29.99,12/05/2019 20:52,"Kerklaan 13, 1031WL Amsterdam"
41239,Bags,F,Shoulderbag,NA,multicolor,1,79.99,12/05/2019 20:52,"Kerklaan 13, 1031WL Amsterdam"
41240,Shoes,M,Flip Flops,35,brown,1,29.99,08/05/2019 14:54,"Rijksweg 24, 1091KX Amsterdam"
41240,Shoes,M,Flip Flops,35,beige,1,29.99,08/05/2019 14:54,"Rijksweg 24, 1091KX Amsterdam"
41241,Shoes,F,Sandals,41,red,1,49.99,27/05/2019 12:08,"Oranjestraat 66, 1076IM Delft"
41242,Accessories,F,Sunglasses,NA,white,1,39.99,04/05/2019 21:02,"Tuinstraat 60, 1080LN Utrecht"
41243,Shoes,F,Sneakers,39,beige,1,99.99,27/05/2019 19:05,"Kievitstraat 99, 1011CO Venlo"
41243,Shoes,F,Sneakers,40,beige,1,99.99,27/05/2019 19:05,"Kievitstraat 99, 1011CO Venlo"
41244,Shoes,F,Sneakers,37,beige,1,99.99,13/05/2019 16:47,"Dorpsstraat 10, 1078DV Utrecht"
41244,Shoes,F,Flip Flops,37,pink,1,29.99,13/05/2019 16:47,"Dorpsstraat 10, 1078DV Utrecht"
41245,Shoes,F,Flip Flops,38,brown,1,29.99,16/05/2019 14:01,"Prins Hendrikstraat 79, 1027PK Den Haag"
41246,Shoes,F,Flip Flops,40,brown,1,29.99,04/05/2019 10:20,"Raadhuisplein 77, 1097XD Ede"
41247,Shoes,F,Flip Flops,40,black,1,29.99,27/05/2019 23:47,"Industrieweg 74, 1002WU Tilburg"
41247,Shoes,F,Pumps,40,grey,1,89.99,27/05/2019 23:47,"Industrieweg 74, 1002WU Tilburg"
41248,Shoes,F,Sneakers,39,black,1,99.99,03/05/2019 11:56,"Parklaan 50, 1053PF Enschede"
41248,Bags,F,Shoulderbag,NA,brown,1,79.99,03/05/2019 11:56,"Parklaan 50, 1053PF Enschede"
41249,Accessories,NA,Shoe care,NA,NA,1,8.99,16/05/2019 21:26,"Leliestraat 38, 1087GW Tilburg"
41250,Shoes,F,Pumps,38,multicolor,1,89.99,09/05/2019 07:12,"Rozenstraat 36, 1087PC Almere"
41251,Accessories,M,Summerhat,NA,brown,1,24.99,04/05/2019 16:04,"Beatrixstraat 14, 1009QV Utrecht"
41252,Bags,F,Clutch,NA,multicolor,2,39.99,23/05/2019 15:53,"Middenweg 79, 1024SM Arnhem"
41253,Shoes,F,Sneakers,39,silver,1,99.99,13/05/2019 08:28,"Bosweg 82, 1014XR Zwolle"
41253,Accessories,F,Summerhat,NA,black,1,24.99,13/05/2019 08:28,"Bosweg 82, 1014XR Zwolle"
41254,Accessories,M,Sunglasses,NA,brown,1,39.99,31/05/2019 20:52,"Dahliastraat 83, 1071NX Rotterdam"
41255,Shoes,F,Flip Flops,39,black,1,29.99,20/05/2019 17:34,"Oranjestraat 87, 1085IS Nijmegen"
41256,Shoes,F,Ballerinas,38,beige,1,79.95,05/05/2019 09:52,"Oranjestraat 75, 1074HN Eindhoven"
41256,Shoes,F,Sandals,38,black,2,49.99,05/05/2019 09:52,"Oranjestraat 75, 1074HN Eindhoven"
41257,Shoes,F,Sandals,38,beige,1,49.99,04/05/2019 10:35,"Dahliastraat 13, 1091XJ Rotterdam"
41257,Shoes,F,Calf Boots,38,brown,1,149.99,04/05/2019 10:35,"Dahliastraat 13, 1091XJ Rotterdam"
41258,Shoes,F,Flip Flops,39,grey,1,29.99,25/05/2019 14:38,"Kerkweg 37, 1022QS Almere"
41258,Shoes,F,Flip Flops,39,grey,1,29.99,25/05/2019 14:38,"Kerkweg 37, 1022QS Almere"
41259,Shoes,F,Wedges,37,brown,1,69.95,12/05/2019 10:28,"Beukenlaan 79, 1094ZL Eindhoven"
41259,Shoes,F,Sandals,37,black,1,49.99,12/05/2019 10:28,"Beukenlaan 79, 1094ZL Eindhoven"
41260,Accessories,F,Sunglasses,NA,black,1,39.99,17/05/2019 18:39,"Havenstraat 21, 1056QP Groningen"
41261,Bags,M,Laptopbag,NA,multicolor,1,99.99,26/05/2019 21:40,"Kievitstraat 14, 1019QS Leiden"
41262,Accessories,M,Summerhat,NA,brown,1,24.99,24/05/2019 09:51,"Julianalaan 92, 1074VU Leeuwarden"
41263,Bags,F,Laptopbag,NA,brown,1,99.99,17/05/2019 20:37,"Sportlaan 34, 1008NB Almere"
41264,Shoes,F,Flip Flops,41,brown,1,29.99,26/05/2019 08:51,"Stationsweg 83, 1055TU Zwolle"
41265,Shoes,F,Wedges,36,grey,1,69.95,28/05/2019 18:25,"Nieuwstraat 48, 1025FB Eindhoven"
41265,Shoes,F,Flip Flops,36,grey,1,29.99,28/05/2019 18:25,"Nieuwstraat 48, 1025FB Eindhoven"
41266,Shoes,F,Ballerinas,42,grey,1,79.95,13/05/2019 20:06,"Esdoornstraat 43, 1026BU Amsterdam"
41266,Shoes,F,Sandals,42,pink,1,49.99,13/05/2019 20:06,"Esdoornstraat 43, 1026BU Amsterdam"
41267,Shoes,M,Flip Flops,39,black,1,29.99,24/05/2019 17:42,"Sportlaan 76, 1056JA Maastricht"
41267,Shoes,M,Sneakers,39,beige,1,99.99,24/05/2019 17:42,"Sportlaan 76, 1056JA Maastricht"
41268,Bags,F,Shopper,NA,black,1,79.99,14/05/2019 17:32,"Oranjestraat 92, 1002WD Amsterdam"
41269,Shoes,M,Loafers,39,white,1,69.99,15/05/2019 14:08,"Meidoornstraat 92, 1066MB Apeldoorn"
41270,Shoes,F,Sandals,41,grey,1,49.99,22/05/2019 10:56,"Frans Halsstraat 99, 1042NI Eindhoven"
41270,Shoes,F,Sandals,42,grey,1,49.99,22/05/2019 10:56,"Frans Halsstraat 99, 1042NI Eindhoven"
41271,Shoes,F,Pumps,37,grey,1,89.99,27/05/2019 22:56,"Schoolstraat 18, 1066CA Deventer"
41271,Accessories,F,Belt,NA,brown,1,29.99,27/05/2019 22:56,"Schoolstraat 18, 1066CA Deventer"
41272,Accessories,M,Sunglasses,NA,grey,1,39.99,25/05/2019 13:28,"Prins Beatrixstraat 54, 1002GG Den Haag"
41273,Shoes,F,Ankle Boots,38,red,1,119.99,26/05/2019 19:08,"Kloosterstraat 70, 1071YN Utrecht"
41273,Shoes,F,Ankle Boots,38,beige,1,119.99,26/05/2019 19:08,"Kloosterstraat 70, 1071YN Utrecht"
41274,Shoes,M,Loafers,39,brown,1,69.99,25/05/2019 13:42,"Emmastraat 52, 1057ST Tilburg"
41275,Shoes,F,Flip Flops,40,grey,1,29.99,15/05/2019 19:35,"Juliana-straat 90, 1092YB Amsterdam"
41275,Shoes,F,Sandals,40,white,1,49.99,15/05/2019 19:35,"Juliana-straat 90, 1092YB Amsterdam"
41276,Shoes,M,Flip Flops,39,grey,1,29.99,22/05/2019 18:40,"Havenstraat 39, 1072NR Amersfoort"
41276,Shoes,M,Flip Flops,39,beige,1,29.99,22/05/2019 18:40,"Havenstraat 39, 1072NR Amersfoort"
41277,Shoes,M,Loafers,39,grey,1,69.99,27/05/2019 19:40,"Markt 44, 1091GN Amersfoort"
41277,Shoes,M,Loafers,39,grey,1,69.99,27/05/2019 19:40,"Markt 44, 1091GN Amersfoort"
41278,Bags,F,Handbag,NA,multicolor,1,99.99,12/05/2019 23:43,"Kerkpad 17, 1069ZX Amsterdam"
41279,Bags,F,Clutch,NA,black,1,39.99,11/05/2019 19:30,"Meidoornstraat 33, 1060HZ 's-Hertogenbosch"
41280,Shoes,F,Sandals,37,black,1,49.99,18/05/2019 11:02,"Groeneweg 2, 1022NQ Deventer"
41280,Bags,F,Shopper,NA,black,1,79.99,18/05/2019 11:02,"Groeneweg 2, 1022NQ Deventer"
41281,Shoes,M,Boat shoes,42,brown,1,59.99,11/05/2019 21:34,"Molenstraat 46, 1071GF Tilburg"
41281,Shoes,M,Flip Flops,42,beige,2,29.99,11/05/2019 21:34,"Molenstraat 46, 1071GF Tilburg"
41282,Shoes,F,Flip Flops,42,blue,1,29.99,17/05/2019 08:25,"Juliana-straat 75, 1071CR Eindhoven"
41282,Accessories,NA,Shoe care,NA,NA,1,8.99,17/05/2019 08:25,"Juliana-straat 75, 1071CR Eindhoven"
41283,Accessories,F,Summerhat,NA,black,1,24.99,11/05/2019 15:45,"Parallelweg 84, 1065DZ Den Haag"
41284,Bags,F,Shopper,NA,brown,1,79.99,27/05/2019 10:03,"Berkenlaan 66, 1013FD Apeldoorn"
41284,Accessories,F,Sunglasses,NA,blue,1,39.99,27/05/2019 10:03,"Berkenlaan 66, 1013FD Apeldoorn"
41285,Shoes,M,Boat shoes,40,brown,1,59.99,03/05/2019 23:24,"Dorpsstraat 99, 1047FO Den Haag"
41285,Shoes,M,Sandals,40,white,1,49.99,03/05/2019 23:24,"Dorpsstraat 99, 1047FO Den Haag"
41286,Shoes,F,Sandals,39,brown,1,49.99,23/05/2019 15:57,"Kerkstraat 23, 1072GV Alphen aan den Rijn"
41286,Shoes,F,Sneakers,39,white,1,99.99,23/05/2019 15:57,"Kerkstraat 23, 1072GV Alphen aan den Rijn"
41287,Shoes,F,Sandals,41,brown,1,49.99,22/05/2019 12:59,"Raadhuisstraat 38, 1001DN Eindhoven"
41288,Accessories,NA,Shoe care,NA,NA,3,8.99,18/05/2019 22:24,"Prins Hendrikstraat 56, 1000ZC Arnhem"
41289,Shoes,F,Calf Boots,39,grey,1,149.99,18/05/2019 20:16,"Beukenlaan 12, 1009ZX Amsterdam"
41289,Shoes,F,Calf Boots,38,grey,1,149.99,18/05/2019 20:16,"Beukenlaan 12, 1009ZX Amsterdam"
41290,Shoes,M,Sandals,36,black,1,49.99,03/05/2019 11:45,"Nijverheidsweg 28, 1006AT Deventer"
41290,Accessories,NA,Shoe care,NA,NA,2,8.99,03/05/2019 11:45,"Nijverheidsweg 28, 1006AT Deventer"
41291,Shoes,F,Sneakers,39,black,1,99.99,16/05/2019 10:05,"Leliestraat 36, 1005EH Arnhem"
41291,Shoes,F,Pumps,39,black,1,89.99,16/05/2019 10:05,"Leliestraat 36, 1005EH Arnhem"
41292,Shoes,F,Sandals,35,grey,1,49.99,28/05/2019 12:49,"Raadhuisplein 29, 1096DV Amsterdam"
41293,Accessories,NA,Shoe care,NA,NA,1,8.99,08/05/2019 11:30,"Tuinstraat 14, 1090AM Venlo"
41294,Accessories,M,Sunglasses,NA,beige,1,39.99,23/05/2019 21:40,"Parklaan 90, 1036CA Tilburg"
41295,Shoes,F,Flip Flops,39,beige,1,29.99,28/05/2019 13:08,"Rozenstraat 93, 1023FX Eindhoven"
41296,Shoes,F,Wedges,38,black,1,69.95,10/05/2019 23:55,"Torenstraat 47, 1029VA Leeuwarden"
41297,Accessories,M,Sunglasses,NA,black,1,39.99,18/05/2019 10:16,"Sportlaan 90, 1070RG Den Haag"
41298,Accessories,M,Summerhat,NA,green,1,24.99,18/05/2019 10:44,"Nieuweweg 37, 1094UL Haarlem"
41299,Shoes,F,Sneakers,40,black,1,99.99,10/05/2019 21:53,"Kerkpad 74, 1088LH Breda"
41299,Shoes,F,Sneakers,41,black,1,99.99,10/05/2019 21:53,"Kerkpad 74, 1088LH Breda"
41300,Accessories,M,Socks,NA,beige,1,7.99,10/05/2019 20:27,"Schoolstraat 52, 1061YA Emmen"
41301,Shoes,F,Ballerinas,39,black,1,79.95,21/05/2019 09:48,"Prins Beatrixstraat 48, 1041LW Arnhem"
41301,Shoes,F,Sneakers,39,black,1,99.99,21/05/2019 09:48,"Prins Beatrixstraat 48, 1041LW Arnhem"
41302,Shoes,M,Flip Flops,36,beige,1,29.99,02/05/2019 09:04,"Eikenlaan 40, 1013NH Utrecht"
41302,Shoes,M,Loafers,36,brown,1,69.99,02/05/2019 09:04,"Eikenlaan 40, 1013NH Utrecht"
41303,Accessories,M,Sunglasses,NA,black,1,39.99,28/05/2019 19:19,"Beukenlaan 89, 1066WE Zoetermeer"
41304,Shoes,F,Sandals,38,grey,1,49.99,24/05/2019 11:52,"Julianalaan 94, 1075ZZ Tilburg"
41304,Accessories,F,Sunglasses,NA,grey,1,39.99,24/05/2019 11:52,"Julianalaan 94, 1075ZZ Tilburg"
41305,Shoes,M,Sneakers,37,beige,1,99.99,26/05/2019 10:17,"Raadhuisplein 47, 1066WS Den Haag"
41305,Accessories,M,Summerhat,NA,black,1,24.99,26/05/2019 10:17,"Raadhuisplein 47, 1066WS Den Haag"
41306,Shoes,F,Sneakers,38,beige,1,99.99,14/05/2019 20:35,"Kruisstraat 17, 1072EP Arnhem"
41307,Shoes,F,Flip Flops,39,multicolor,1,29.99,18/05/2019 23:50,"Meidoornlaan 20, 1071BL Rotterdam"
41308,Shoes,F,Sneakers,41,black,1,99.99,02/05/2019 18:49,"Meidoornstraat 19, 1017LI Eindhoven"
41308,Shoes,F,Flip Flops,41,grey,1,29.99,02/05/2019 18:49,"Meidoornstraat 19, 1017LI Eindhoven"
41309,Shoes,M,Flip Flops,40,black,1,29.99,18/05/2019 17:01,"Prins Beatrixstraat 25, 1034MZ Leeuwarden"
41309,Shoes,M,Boots,40,black,1,119.99,18/05/2019 17:01,"Prins Beatrixstraat 25, 1034MZ Leeuwarden"
41310,Shoes,F,Sandals,38,beige,1,49.99,29/05/2019 15:46,"Rozenstraat 9, 1024HC Groningen"
41311,Bags,M,Shoulderbag,NA,red,1,79.99,23/05/2019 14:53,"Hoogstraat 36, 1020EJ Nijmegen"
41312,Shoes,F,Wedges,41,red,1,69.95,04/05/2019 20:51,"Meidoornstraat 58, 1095NC Utrecht"
41313,Shoes,F,Pumps,37,black,1,89.99,12/05/2019 22:59,"Spoorstraat 9, 1019SV Leeuwarden"
41314,Shoes,F,Sneakers,37,black,1,99.99,11/05/2019 14:09,"Parallelweg 88, 1010JZ Arnhem"
41314,Shoes,F,Ballerinas,37,brown,1,79.95,11/05/2019 14:09,"Parallelweg 88, 1010JZ Arnhem"
41315,Shoes,M,Sandals,37,black,1,49.99,15/05/2019 15:06,"Kievitstraat 96, 1086MI Apeldoorn"
41316,Bags,F,Clutch,NA,brown,1,39.99,27/05/2019 20:09,"Stationsplein 32, 1066YE Maastricht"
41317,Bags,F,Backpack,NA,grey,1,59.99,22/05/2019 22:33,"Molenweg 12, 1092KF Almere"
41318,Shoes,M,Flip Flops,41,green,1,29.99,05/05/2019 13:11,"Molenweg 67, 1068NL Breda"
41319,Accessories,F,Sunglasses,NA,pink,1,39.99,25/05/2019 15:17,"Kastanjelaan 40, 1006TD Maastricht"
41320,Shoes,M,Flip Flops,41,grey,2,29.99,25/05/2019 08:01,"Schoolstraat 48, 1011LR Amsterdam"
41320,Shoes,M,Loafers,41,brown,1,69.99,25/05/2019 08:01,"Schoolstraat 48, 1011LR Amsterdam"
41321,Accessories,F,Sunglasses,NA,beige,1,39.99,11/05/2019 12:02,"Wilhelminastraat 19, 1035LS Den Haag"
41322,Shoes,F,Sneakers,37,black,1,99.99,09/05/2019 19:30,"Nieuwstraat 65, 1067WK Arnhem"
41323,Shoes,M,Sneakers,39,beige,1,99.99,12/05/2019 12:01,"Kastanjelaan 64, 1080QX Groningen"
41324,Shoes,F,Sneakers,39,black,1,99.99,29/05/2019 16:18,"Margrietstraat 12, 1090EJ Utrecht"
41325,Shoes,F,Wedges,42,grey,1,69.95,19/05/2019 19:27,"Groeneweg 43, 1018IK Eindhoven"
41326,Shoes,F,Wedges,40,pink,1,69.95,15/05/2019 14:35,"Irenestraat 59, 1034QV Utrecht"
41327,Bags,M,Laptopbag,NA,black,1,99.99,11/05/2019 22:47,"Wilhelminastraat 18, 1075ZB Amsterdam"
41328,Shoes,F,Wedges,37,multicolor,1,69.95,25/05/2019 19:00,"Markt 65, 1082XN Utrecht"
41328,Shoes,F,Sandals,37,brown,1,49.99,25/05/2019 19:00,"Markt 65, 1082XN Utrecht"
41329,Shoes,F,Flip Flops,42,black,1,29.99,30/05/2019 13:36,"Eikenlaan 81, 1064YE Eindhoven"
41330,Shoes,M,Flip Flops,37,brown,1,29.99,11/05/2019 16:35,"Stationsweg 86, 1005NY Amsterdam"
41331,Shoes,F,Ballerinas,39,white,1,79.95,28/05/2019 20:45,"Lindenlaan 66, 1094PN Amsterdam"
41331,Bags,F,Shoulderbag,NA,white,1,79.99,28/05/2019 20:45,"Lindenlaan 66, 1094PN Amsterdam"
41332,Bags,M,Shoulderbag,NA,brown,1,79.99,04/05/2019 20:32,"Stationsweg 38, 1019PD Deventer"
41333,Shoes,M,Boat shoes,40,grey,1,59.99,31/05/2019 01:51,"Schoolstraat 91, 1041SF Zaandam"
41334,Bags,M,Shoulderbag,NA,white,2,79.99,10/05/2019 20:34,"Kerkstraat 96, 1093YS Den Haag"
41335,Bags,F,Handbag,NA,grey,1,99.99,29/05/2019 18:46,"Beatrixstraat 13, 1069XX Almere"
41336,Shoes,M,Flip Flops,39,brown,1,29.99,28/05/2019 14:44,"Kerkplein 5, 1072XG Utrecht"
41336,Shoes,M,Flip Flops,38,brown,1,29.99,28/05/2019 14:44,"Kerkplein 5, 1072XG Utrecht"
41337,Shoes,M,Boat shoes,41,red,1,59.99,07/05/2019 08:20,"Raadhuisplein 54, 1005DN Amsterdam"
41337,Shoes,M,Boat shoes,42,red,1,59.99,07/05/2019 08:20,"Raadhuisplein 54, 1005DN Amsterdam"
41338,Shoes,F,Pumps,38,silver,1,89.99,28/05/2019 11:43,"Emmastraat 97, 1030VK Zaandam"
41339,Shoes,F,Ballerinas,39,beige,1,79.95,20/05/2019 14:12,"Kerkweg 30, 1078XT Leiden"
41339,Bags,F,Backpack,NA,beige,1,59.99,20/05/2019 14:12,"Kerkweg 30, 1078XT Leiden"
41340,Shoes,M,Boat shoes,41,beige,1,59.99,06/05/2019 17:10,"Dorpsstraat 45, 1090VZ Amsterdam"
41341,Shoes,F,Ballerinas,36,grey,1,79.95,24/05/2019 08:23,"Nijverheidsweg 16, 1057AU Den Haag"
41342,Shoes,M,Flip Flops,35,grey,1,29.99,23/05/2019 10:01,"Leliestraat 11, 1082MJ Ede"
41343,Accessories,F,Sunglasses,NA,white,1,39.99,09/05/2019 15:24,"Stationsweg 87, 1015ZG Utrecht"
41344,Shoes,F,Sneakers,37,black,1,99.99,01/05/2019 19:09,"Industrieweg 52, 1072MJ Nijmegen"
41345,Shoes,M,Sneakers,40,beige,1,99.99,02/05/2019 15:45,"Meidoornlaan 21, 1045EJ Utrecht"
41345,Shoes,M,Sneakers,39,beige,1,99.99,02/05/2019 15:45,"Meidoornlaan 21, 1045EJ Utrecht"
41346,Accessories,F,Summerhat,NA,black,1,24.99,08/05/2019 12:00,"Stationsweg 98, 1094XI Arnhem"
41347,Shoes,F,Sneakers,39,multicolor,1,99.99,25/05/2019 17:42,"Rijksweg 19, 1039WD Eindhoven"
41348,Shoes,M,Boat shoes,41,multicolor,1,59.99,12/05/2019 15:19,"Kerkpad 54, 1054LY Tilburg"
41349,Shoes,F,Wedges,38,black,1,69.95,21/05/2019 08:50,"Meidoornstraat 71, 1021OX Leeuwarden"
41349,Accessories,F,Sunglasses,NA,brown,1,39.99,21/05/2019 08:50,"Meidoornstraat 71, 1021OX Leeuwarden"
41350,Shoes,F,Sneakers,40,grey,1,99.99,30/05/2019 02:22,"Molenstraat 69, 1017UA Emmen"
41351,Shoes,F,Wedges,38,brown,1,69.95,18/05/2019 21:08,"Molenstraat 44, 1004EO Utrecht"
41351,Bags,F,Handbag,NA,brown,1,99.99,18/05/2019 21:08,"Molenstraat 44, 1004EO Utrecht"
41352,Shoes,M,Flip Flops,38,grey,1,29.99,03/05/2019 14:04,"Rozenstraat 1, 1001LV Zwolle"
